The World in Six Songs: How(-)the Musical Brain Created Human Nature	1153.0877133498943,2181.5946243039743
Music, The Brain, And Ecstasy: How(-)Music Captures Our Imagination	976.2847178751183,2483.4058605681957
Music and(-)the Mind	1110.8925601474252,2467.0595447319965
The Singing Neanderthals: The Origins of(-)Music, Language, Mind, and Body	989.897282472239,2398.106675876349
The First(-)Man	1256.7610187579949,2637.305221152382
The Fifth(-)Mountain	3294.5066045523868,1146.0872600571931
The Valkyries	3493.574589552473,1009.8322955359456
Brida: A(-)Novel	3347.4923261517997,1022.4828250672431
Eleven Minutes: A(-)Novel	3236.6474517714905,1013.2141004420118
The Zahir: A Novel(-)of Obsession	3139.0827286190174,1198.0825625581058
The Servant-Leader Within: A(-)Transformative Path	1548.6464210369513,3903.624862573256
Focus on Leadership: Servant-Leadership(-)for the 21st Century	1563.8296318887199,3811.8572128675287
Moral Intelligence: Enhancing Business Performance(-)and Leadership Success	1621.285127895475,3899.3610305100156
The Congruent Life: Following the Inward Path(-)to Fulfilling Work and Inspired Leadership	1570.7935905203788,3938.887612660981
Gertrude: A(-)Novel	1573.068568929331,3234.744813861359
Catharine: and Other(-)Writings	1543.2354322731583,2543.4733558811486
To the(-)Lighthouse	2671.262232992018,2339.441059163736
A Room of(-)One's Own	2837.3009131996323,2182.162879841031
A Portrait of the Artist as(-)a Young Man	2408.7428467227433,2233.3436491567627
Between the(-)Acts	2129.53430748269,2054.8905434114777
The Years(-)	2222.015959553137,2003.8313706293213
Jacob's Room	2191.7013897964275,1982.0712055396384
The Hours	2134.5494949296535,1948.2874658503433
Orlando	2106.534112159184,2016.9030927126144
On Beauty	2219.5087651086906,1629.5624005801258
The Remains of(-)the Day	2250.3125421249392,1674.4463736077453
David Copperfield(-)	2260.227543548834,2272.7419938640924
Bleak House	2465.599135385088,2128.9309723737106
A Tale of Two(-)Cities: 150th Anniversary	2026.8333856927309,2276.199855909149
Twilight: Director's Notebook: The Story of How We Made the(-)Movie Based on the Novel by Stephenie Meyer	2988.4548192473408,1203.625000376455
Twilight: The(-)Score	2968.846304182722,1234.038726316486
The Twilight(-)Saga Collection	2857.136262577845,1430.395202238669
Chosen	3437.8054423391045,1375.4112860771797
Untamed	3381.6933509274563,1291.793660495726
Hunted	3089.27323586802,1490.4938671814991
Vampire Academy(-)	3454.008013807797,1345.3986924446888
The Marx-Engels(-)Reader:	2892.933612261341,3168.801484372092
No Longer(-)at Ease	2120.5647131092655,2191.9841844237662
Chinua Achebe's Things Fall_(-)Apart	1770.0229552959004,2287.5840643290085
Understanding Things Fall Apart:(-)Selected Essays and Criticisms	1933.989579274942,2296.535260040034
Warning to(-)the West	3486.0545204206933,1610.275787373937
The Gulag Archipelago 1918-1956 Abridged: An(-)Experiment in Literary Investigation	3266.0798476101786,1752.5702620796835
The Gulag Archipelago: 1918-1956, An Experiment(-)in Literary Investigation III - IV	3013.178959839583,1858.5789775232133
Gulag: A(-)History	3356.059636745942,1803.2503197399544
In the First Circle:(-)A Novel	3387.691569780706,1658.0206811577066
Heart of(-)a Dog	2768.6323341889,1803.7149965234232
We	2058.06873197466,1916.9032203901838
The Collected Tales of(-)Nikolai Gogol	2233.926121212646,1335.9503930931373
Sir Gawain and the Green(-)Knight, Pearl, Sir Orfeo	2687.6507045317308,2457.6182031507797
Sir Gawain and the(-)Green Knight	2331.3110701552428,2488.5967459992053
The Enchantress of Florence:(-)A Novel	2293.5613274134485,1093.0340632646032
Shalimar the Clown:(-)A Novel	2499.1997406000596,994.7788946790947
Shame: A(-)Novel	2359.392928969874,1096.1407594932687
Infidel	2252.5607514454173,952.802081265112
The Ground Beneath Her(-)Feet: A Novel	2441.7221452973263,984.1381392479104
The 5000 Year Leap: A Miracle(-)That Changed the World	2548.332894642155,3960.46780631809
Atlas Shrugged	2266.2731739314836,3235.962656533894
The Real George(-)Washington	2486.928065372904,4358.909459457837
Common Sense, The Rights of Man and Other(-)Essential Writings of Thomas Paine	2706.5583352001404,4276.9053079920395
Power to(-)the People	2194.1981012202764,3778.6548877567593
If Democrats Had Any(-)Brains, They'd Be Republicans	2226.127872342622,3990.9612919815545
Surrender Is Not an Option: Defending(-)America at the United Nations	2425.905645017879,4033.983104311478
The Forgotten Man: A New History(-)of the Great Depression	2444.876703050357,3940.677880958331
Guilty: Liberal Victims and(-)Their Assault on America	2196.4706060423496,4089.7899028454776
Liberal Fascism: The Secret History of the American(-)Left, From Mussolini to the Politics of Meaning	2353.301763006192,4123.457510349651
Grace: A(-)Novel	2139.1834498270996,2797.1384266519053
Do the Right Thing: Inside the Movement That's(-)Bringing Common Sense Back to America	2356.6591384153216,3878.015874617231
Trading Twelves: The Selected Letters of(-)Ralph Ellison and Albert Murray	487.1398378287126,2226.634545845457
Living with Music: Ralph(-)Ellison's Jazz Writings	696.5465987439959,1992.054831949244
Shadow and(-)Act	626.9014439087973,2208.9088941498057
Going to(-)the Territory	651.5903930526941,2238.8169750362194
Spark Notes The Adventures(-)of Huckleberry Finn	722.3946664651687,1788.8095025241557
Spark Notes The(-)Scarlet Letter	790.1810669174879,1780.6605311418882
Animal Farm(-)and 1984	1607.1372142696462,2360.871397168248
Island	1208.1526460113578,2162.6083168316272
Dr. Jekyll & Mr.(-)Hyde	1435.806781855056,2355.8143518328197
The Short Stories of F. Scott(-)Fitzgerald: A New Collection	754.9164567566074,1574.653449936079
Islands in the Stream(-): A Novel	688.5726292534928,1376.2236658331417
Medea and Other(-)Plays	2128.6107548128416,2744.9043983722304
Plutarch's Lives Volume(-)1	2163.251498881202,3221.8160796593547
Plutarch's Lives, Volume(-)2	2002.5900708513607,3287.871058196776
The Annals: The Reigns of Tiberius,(-)Claudius, and Nero	2119.143837445125,3276.48601238597
The Rise of the(-)Roman Empire	1710.3492249728051,3455.1635897441656
The Civil(-)War	2125.248642565692,3352.012666936739
The Twelve(-)Caesars	2003.3847837337516,3403.259052112202
Paradise Lost and Paradise(-)Regained	2632.9986956575226,2754.9294134706706
The Prince	3155.1667995446423,3215.1107202685052
The Dore Illustrations for(-)Dante's Divine Comedy	3228.7661932750502,2951.304551367163
A Modern Reader's Guide to(-)Dante's the Divine Comedy	3044.2849290618033,3017.2304130155644
Heroes, Gods and Monsters(-)of the Greek Myths	2031.7546863834696,3453.9720003925295
The Dictionary of(-)Classical Mythology	1882.1505070251171,3117.3330017007684
The Complete World of(-)Greek Mythology	2026.7794595161877,3381.719618534722
D'Aulaires' Book of(-)Greek Myths	2384.092748974702,3657.8604312374537
How to Read Novels Like a Professor: A(-)Jaunty Exploration of the World's Favorite Literary Form	2079.7098357380964,2218.4511555552126
Voice Lessons: Classroom Activities to Teach(-)Diction, Detail, Imagery, Syntax, and Tone	2206.7063731949843,2619.196221814107
Reading Like a Writer: A Guide for People Who Love(-)Books and for Those Who Want to Write Them	2137.8041826211957,2877.8473381844697
Politics	3514.4193448788874,3372.4178859628364
The Communist(-)Manifesto	3441.6241352507836,3478.319036052014
Nicomachean Ethics	3562.2855434408943,3117.3654783837046
The Wealth of(-)Nations	3307.582417425542,3666.963474917453
Leviathan	3489.156165020345,3341.152172665943
The Daodejing(-)of Laozi	2896.2997415032637,2309.873057440017
Meditations on First Philosophy: In Which the Existence of God and(-)the Distinction of the Soul from the Body Are Demonstrated	3647.7398770403206,3025.098415554671
Introductory Lectures(-)on Psychoanalysis	3235.7710886131736,2631.7744123889006
The Epic of(-)Gilgamesh	2937.774035982365,2790.5928243867074
Paradise_	3098.7968946598294,3267.238021901304
Purgatorio	3153.1192284313747,2894.788780387289
St. Augustine(-)Confessions	3176.638684339272,2984.5048788923305
Paradiso	3236.6729019072664,2906.6950080245024
The War with Hannibal: The History of Rome(-)from Its Foundation, Books XXI-XXX	1405.1868206819026,3605.7466225359085
The Fall of the Roman(-)Republic: Six Lives	1668.5898906187626,3527.685554271543
Rome and the Mediterranean: Books XXXI-XLV of the(-)History of Rome from its Foundation	1524.8194554733923,3757.9946845820696
Euripides I: Alcestis, The Medea,(-)The Heracleidae, Hippolytus	2913.898383513678,3596.3920704553584
Greek Tragedies,(-)Volume 1	2728.154450192378,3115.7464269927714
Euripides V: Electra, The Phoenician(-)Women, The Bacchae	2785.6392796858454,3630.8374086967815
Aeschylus II: The Suppliant Maidens and The Persians,(-)Seven against Thebes and Prometheus Bound	2965.2407457526538,3736.9828284878085
Sophocles II: Ajax, The Women of(-)Trachis, Electra & Philoctetes	2975.7129797574103,3592.271469360292
The Last Days of(-)Socrates	2875.306485066293,3335.70791668722
All's Well That Ends(-)Well	2581.5300473016946,1979.451520341557
King Henry IV, Part(-)2	2558.7328858413393,1704.4184030363374
Ulysses	2539.846857531369,2357.459852219001
The Second(-)Sex	3331.132159755203,2461.7586014336666
The Feminine(-)Mystique	3558.0350842048306,2179.354167733155
Moments of(-)Being	2613.837432808486,2145.0866646071117
Dubliners	2219.754286364189,2321.457975013347
Finnegans Wake(-)	2453.6023111367663,2317.2476286918472
Never Let(-)Me Go	2310.043474277195,1498.3913273648004
Howards End(-)	2338.4886549332987,1809.8380634036857
The History of Love:(-)A Novel	2146.5972765669744,1627.2902872143222
Saturday	2415.509773566809,1547.9399510236406
The English(-)Patient	2184.091786580437,1433.4436692040074
Little Dorrit(-)	2410.102017102789,2203.5053091632844
Our Mutual(-)Friend	2657.225830873415,1983.4100717294812
Middlemarch	2811.5754124670657,2133.5650898685253
The Pickwick(-)Papers	2836.6609650179366,2077.4873188138226
Dombey and(-)Son	2706.7358970626465,2031.0179944795666
Frostbite	3399.1897336238576,1295.8326759858276
Shadow Kiss(-)	3435.627120877108,1288.7864745212075
Spark Notes Crime(-)and Punishment	1549.172199411777,1730.68122740304
The Division of Labor(-)in Society	3111.099727507654,3310.136845795457
From Max Weber: Essays(-)in Sociology	3102.577961190189,3292.981783769158
Basic Political(-)Writings	3466.276342901303,3378.4134780464547
Second Treatise(-)of Government	3234.0008518162786,3500.837813827785
Discipline & Punish: The(-)Birth of the Prison	3330.043162238973,2856.2195933914427
Arrow of(-)God	2303.8078373150697,2079.0374151779133
A Man of(-)the People	2381.078894563753,2098.163116889822
Anthills of(-)the Savannah	2258.2698857328933,1752.078549592894
Girls at(-)War	2209.308660808467,2217.9811880294774
The Good(-)Earth	1599.2817001506553,2127.588805079524
The Solzhenitsyn Reader: New(-)and Essential Writings, 1947-2005	3192.112248916816,1560.2617610338057
We Never Make Mistakes:(-)Two Short Novels	3351.421061073541,1487.8282245343999
The Gulag Archipelago, 1918-1956: An Experiment(-)in Literary Investigation, Parts V-VII	3001.4431035956322,1950.993464278109
The Gulag Archipelago(-)1918-1956 I-II	2483.8752545778693,2198.572898895216
Man Is Wolf to(-)Man: Surviving the Gulag	3251.4475685352886,1844.9934120357213
Stalin: The Court of(-)the Red Tsar	3824.6254491950517,1719.3721088299856
Khrushchev: The Man and(-)His Era	3718.5006044379297,1849.057234375317
August 1914	3154.2427899185186,1708.409350488514
White Guard	2911.804684379265,1627.8847063378355
The Twelve(-)Chairs	3172.8142330384676,1879.3398707139518
Journey into the(-)Whirlwind	3077.666780116222,1809.0891350138556
Stories of(-)Anton Chekhov	1931.6074924757465,1488.8808877021395
Dead Souls:(-)A Novel	2145.1842300751987,1364.6712767910572
Paradise Lost(-)	2858.36248291485,2821.6930783580347
Divine Comedy:(-)Inferno	2655.616484312221,2884.1343599086404
Saint George and(-)the Dragon	2771.0253174161253,2649.512469812119
One Thousand and One(-)Arabian Nights	2918.414383013178,2573.446602788452
The Adventures of Robin(-)Hood	2938.6400182926254,2577.947610039717
Shakespeare Stories	2864.5578085725724,2681.2452451056297
The Song of(-)Roland	2801.72877730359,2464.118669086093
Beowulf: A(-)New Telling	2747.7254257349464,2675.732834203168
Le Morte D'Arthur: The(-)Winchester Manuscript	2606.9812793509973,2445.3999266877563
Haroun and the Sea(-)of Stories	2352.363115163667,1394.8338765173748
The Caged Virgin: An Emancipation Proclamation(-)for Women and Islam	2238.205872810753,844.9454057582965
While Europe Slept: How Radical Islam(-)is Destroying the West from Within	2450.0536615527103,900.1321848824069
The Fountainhead	2182.3562933270555,3643.1927200374284
The Real Benjamin(-)Franklin	2573.2833478244165,4172.793716020933
The Real Thomas(-)Jefferson	2556.4328061306164,4161.58710275166
The Federalist(-)Papers	2609.67302857703,4144.468587896685
The Constitution of the United States of America, with the Bill of Rights and(-)all of the Amendments; The Declaration of Independence; and the Articles of Confederation	2571.247652916845,4186.437365942457
Fleeced: How Barack Obama, Media Mockery of Terrorist Threats, Liberals Who Want to Kill Talk Radio, the Do-Nothing Congress, Companies(-)That Help Iran, and Washington Lobbyists for Foreign Governments Are Scamming Us ... and What to Do About It	2234.1130650308655,4089.8719135927295
Godless: The Church(-)of Liberalism	2289.0617550909133,4084.584788393132
A Slobbering Love Affair:(-)The True	2255.4418949225956,4232.083074281521
A Bold Fresh Piece(-)of Humanity	2209.5309005731206,4019.227120156429
Economic Facts(-)and Fallacies	2402.1821078431885,4356.713161948291
Lenin, Stalin, and Hitler: The Age(-)of Social Catastrophe	2479.0689264117486,4134.755791006622
The Doors of Perception and(-)Heaven and Hell	953.0581861633331,2293.409494433571
The Perennial(-)Philosophy	1230.6942585830732,2066.0886303884818
The Essential Homer: Selections from the(-)Iliad and the Odyssey	2932.2203031903023,2926.50583392526
The Aeneid of(-)Virgil	2891.421394505606,3137.3574216708485
Anthology Of Classical Myth: Primary Sources in Translation : with Additional Translations by Other(-)Scholars and an Appendix on Linear B sources by Thomas G. Palaima	2803.819747091344,2827.5245904814383
Classical Mythology	2665.153860741043,3035.114760158931
The Bhagavad(-)Gita	2704.550686462653,2614.936844347406
Homeric Hymns(-)	2449.306523729926,3015.9627001991084
Bacchae and Other Plays: Iphigenia among the Taurians;(-)Bacchae; Iphigenia at Aulis; Rhesus	2482.066431663474,3059.734118217836
Lysistrata and Other(-)Plays	2615.4380710271416,3117.194257720864
Copenhagen	2238.130963309537,2844.87169645986
Narrative of the Life(-)of Frederick Douglass	1409.5797812120172,2203.2726961337667
The Landmark Herodotus:(-)The Histories	1913.9208686213003,2725.8640364388375
Gilgamesh: A New Rendering(-)in English Verse	2423.228801265291,3324.376569455121
Plutarch: Lives of Noble(-)Grecians and Romans	1982.1435749063762,3000.824168357706
The Conquest of(-)Gaul	2042.964179865881,3559.560819326465
The Divine Comedy: Inferno;(-)Purgatorio; Paradiso	2956.8384701587242,3085.6905254365493
The Art(-)Of War	3582.1010484535564,3578.817170249239
The Art(-)of War	3608.1124225874123,3632.425071893492
The Dore(-)Bible Illustrations	3600.064989013873,2869.5664230279053
Dante's Divine Comedy: Hell,(-)Purgatory, Paradise	3096.635189446962,2911.5371685572136
The Cambridge Companion to(-)Dante	3229.587998484628,3015.430012633061
Greek Gods and(-)Heroes	2066.940836976394,3498.8132378781393
The Last(-)Olympian	1961.4722563307728,3688.599462015537
The Library of Greek(-)Mythology	2293.697159163048,3214.4955623927053
Bulfinch's Greek and Roman Mythology: The(-)Age of Fable	1785.1052664806416,3235.2124493391257
Iliad and Odyssey(-)boxed set	2632.8341658832655,3204.447201425218
D'Aulaires' Book of(-)Norse Myths	2636.305453048754,3781.1625110728055
Classic Myths to Read Aloud: The Great Stories of Greek and Roman(-)Mythology, Specially Arranged for Children Five and Up by an Educational Expert	2738.282577749818,4043.2709324974076
Black Ships Before Troy: The(-)Story of 'The Iliad'	2725.2066556688605,3863.9952015763984
The Gods and Goddesses(-)of Olympus	2639.244001378353,3946.413365084398
Greek Myths for Young(-)Children	2800.6499793780094,4046.396128035244
Discovering Voice: Voice Lessons for(-)Middle and High School	2248.353072272169,2655.973563621884
How Fiction(-)Works	1973.6403357705701,1954.095483429878
5 Steps to a 5 on the AP:(-)Writing the AP English Essay	2089.2144043256408,2639.55415239006
Grammar for High School: A(-)Sentence-Composing Approach---A Student Worktext	2386.2357916553283,2652.8984521502234
Sentence Composing for High School: A(-)Worktext on Sentence Variety and Maturity	2390.845072149815,2827.1580720926167
The Art of Fiction: Notes on(-)Craft for Young Writers	2222.9866560602027,3181.2263071892985
Bird by Bird: Some Instructions(-)on Writing and Life	2355.1427657788154,3318.546198617816
On Writing	2428.7214716253134,3297.5319694039154
The Republic Of Plato:(-)Second Edition	3551.2448276623395,3283.30099761174
The Social(-)Contract	3546.998051732613,3491.421654110526
Civilization and(-)Its Discontents	3463.4514812898146,3051.7042182303567
Grounding for the Metaphysics of Morals: With on a(-)Supposed Right to Lie Because of Philanthropic Concerns	3783.897772720503,3211.842978256028
Kant: Groundwork of the(-)Metaphysics of Morals	3542.727571290819,3149.8351589482227
Five Dialogues	3754.3048992405343,3269.395546738737
Capitalism and Freedom: Fortieth(-)Anniversary Edition	3033.0233328406316,3946.96815413869
The General Theory of(-)Employment, Interest and Money	3332.381989317168,3906.9211902461457
Free to Choose: A(-)Personal Statement	2976.8111283899407,3994.7451748317653
Theban Plays	3018.0263897463574,2727.718928591472
The Bhagavad-Gita : Krishna's Counsel in(-)Time of War	2986.201693822669,2476.744722366265
An Enquiry Concerning(-)Human Understanding	3876.5357049613544,3271.420534910797
Dialogues Concerning Natural Religion: The Posthumous Essays of(-)the Immortality of the Soul and of Suicide	3903.9527819543887,3146.3625415782735
New Introductory Lectures on(-)Psycho-Analysis:	3583.6775730678696,2668.1153093102903
Myths from Mesopotamia: Creation, the Flood,(-)Gilgamesh, and Others	3160.0460305975207,2341.587277648762
Purgatory	2877.2040222308765,3305.2292982761537
Inferno	3117.9291006143417,3372.478066426388
The Consolation of Philosophy:(-)Revised Edition	2934.90430378443,3199.9075427422877
Pseudo Dionysius: The Complete(-)Works	2964.0477334443794,3332.452840853114
Don Quixote	3052.618252190571,2650.573228605671
The Decameron(-)	2957.458550083804,2755.048331838536
Montaigne: Essays	3085.8182211620247,2685.4731661280957
City of(-)God	3376.3253943052955,3161.197816949876
Rome and Italy: Books VI-X of the History(-)of Rome from its Foundation	1605.1080068407784,3684.3226869602495
Makers of Rome: Nine(-)Lives	1628.3811818438699,3588.577211720396
The Penguin Historical Atlas(-)of Ancient Rome	1958.2076842387085,3444.5591512311867
The Jugurthine War / The(-)Conspiracy of Catiline	1732.6050132312832,3790.177944333115
The Civil(-)Wars	1578.5619256838509,3624.9418592007796
Euripides III: Hecuba, Andromache, The(-)Trojan Women, Ion	3015.545320682801,3689.5934501590345
Euripides II: The Cyclops and Heracles,(-)Iphigenia in Tauris, Helen	3017.6942264377913,3747.439346488327
Euripides IV: Rhesus, The Suppliant Women,(-)Orestes, Iphigenia in Aulis	3009.4013823890823,3687.8069578043214
Greek Tragedies, Volume 2(-)The Libation Bearers	2462.9511482168973,3151.4433156093
As You Like(-)It	2574.2929829621835,1883.0696101578794
Cymbeline	2545.788199329089,1903.9525162436257
The Merry Wives of(-)Windsor	2584.2244129685073,1923.1103287728026
The Taming of the(-)Shrew_	1766.3211811431902,1798.1031381929727
King Richard(-)II	2553.114478668783,1587.8670817750358
King Henry(-)V	2557.0039211239778,1680.1540233570347
Henry V	2621.2469205961556,1649.7116703506017
Ulysses Annotated: Notes for James Joyce's(-)Ulysses [Revised and Expanded Edition]	2533.965316250007,2388.635471713652
The New Bloomsday Book:(-)A Guide Through Ulysses	2541.1768639584275,2455.1291474474046
Gender Trouble: Feminism and the(-)Subversion of Identity	3254.965086121101,2503.342780287776
Black Skin,(-)White Masks	3299.1541605425996,2441.0649698802745
The History of Sexuality,(-)Vol. 1: An Introduction	3283.7170405608663,2478.0869524245936
The Beauty Myth: How Images of(-)Beauty Are Used Against Women	3879.1158160449286,2144.7801407969646
Backlash: The Undeclared War(-)Against American Women	3511.7540118388088,2190.2978033640547
Full Frontal Feminism: A Young Woman's(-)Guide to Why Feminism Matters	3705.0996683742064,2253.5636488553964
A Reader's Guide to(-)Finnegans Wake	2456.648379476428,2309.284582721297
Amsterdam: A(-)Novel	2366.9999825566138,1572.9811281880518
Enduring Love:(-)A Novel	2405.8753090714295,1554.8826733040778
The Innocent:(-)A Novel	2396.832098180151,1610.1161416532982
In the Skin of(-)a Lion	2130.122925080698,1586.1828324457626
Wuthering Heights__(-)	1844.2617633297923,2611.5805101038895
Wuthering Heights_(-)	1821.010989848982,2626.467436023835
The Old Curiosity(-)Shop	2714.1998236300374,2069.8410799282647
Martin Chuzzlewit(-)	2795.478627230884,1853.8259915192107
Barnaby Rudge(-)	2705.963195754559,1786.910396768035
The Mill on the(-)Floss	2751.197222632207,2126.624871445526
Daniel Deronda(-)	2728.315731665471,2179.748216143692
The Woman in(-)White	2784.6351311870712,2163.94939288554
Vanity Fair(-)	2780.8799838951077,2125.0421522548477
Eugene Onegin: A Novel(-)in Verse	2072.972934413317,1359.4448250012454
Oblomov	2122.9025935849954,1387.7075212554473
Writing Fiction: A Guide(-)to Narrative Craft	2236.944287786081,3150.1194452962663
On Becoming(-)a Novelist	2217.7056254048043,3242.963687861111
Aspects of(-)the Novel	2196.279309212651,3294.849691882405
Writing Down the Bones:(-)Freeing the Writer Within	2377.786324318152,3326.8575023744934
Traveling Mercies: Some Thoughts(-)on Faith	2416.2467390502393,3331.4266498689067
Grace	2385.4198708143517,3363.9476655831795
On Writing Well, 30th Anniversary Edition:(-)The Classic Guide to Writing Nonfiction	2442.469692735654,3422.154359589461
Half of a(-)Yellow Sun	2262.4829124562007,1424.4297133967416
Howl and Other(-)Poems	804.768410199455,2696.481142454637
On the(-)Road	830.3061433472292,2276.187291706414
The Electric Kool-Aid(-)Acid Test	887.3227425033378,2538.8595223176544
Leaves of Grass: The(-)Original 1855 Edition	898.1520495078653,2937.196980969342
Junky: The Definitive Text(-)of Junk	694.518736114228,2597.195761780833
Fear and Loathing in Las Vegas: A Savage(-)Journey to the Heart of the American Dream	675.3329826336645,2510.0388032383453
Naked Lunch: The(-)Restored Text	775.5104330591745,2446.374736097584
Hell's Angels: A Strange(-)and Terrible Saga	882.9892511050136,2508.828324183125
Self-Reliance and Other(-)Essays	973.9961103185282,2904.8199953228423
Walden; Or, Life in(-)the Woods	930.7186533836687,2982.4537733460984
Civil Disobedience and Other(-)Essays	975.8469175468364,2963.505642742991
101 Great American(-)Poems	970.6584817021483,2998.314778712388
The Essential Writings of(-)Ralph Waldo Emerson	951.7910583973677,2932.792765315293
Queer: A(-)Novel	744.4718396514087,2648.1419354118516
Female Chauvinist Pigs: Women and the(-)Rise of Raunch Culture	3903.4175458464165,2246.2826148571367
Feminism Is for Everybody:(-)Passionate Politics	3879.6426651067745,2267.9054684232988
Getting Off: Pornography and(-)the End of Masculinity	3911.6041338450314,2222.4528102854956
Pornified: How Pornography Is Damaging Our(-)Lives, Our Relationships, and Our Families	4052.7050144140226,2220.169368507374
The Body Project: An Intimate(-)History of American Girls	4080.0866228641557,2152.5263560140293
Can't Buy My Love: How Advertising Changes(-)the Way We Think and Feel	4154.834274266678,2190.04190554215
The End of America: Letter of(-)Warning to a Young Patriot	3938.1651333193286,2137.152974526506
Leviathan: With Selected Variants from the(-)Latin Edition of 1668	3409.311887650382,3491.103260622508
On Liberty	3377.4541723001735,3469.4408416127117
Madness and Civilization: A History of(-)Insanity in the Age of Reason	3364.7451569244968,2874.647929245005
Power/Knowledge: Selected Interviews and(-)Other Writings, 1972-1977	3352.3128451310918,2819.965559257972
Imagined Communities: Reflections on the Origin(-)and Spread of Nationalism, New Edition	3384.024249513687,2833.442751365991
The Order of Things: An Archaeology(-)of the Human Sciences	3348.259441054275,2850.7396254110354
Orientalism	3397.539634425019,2828.6640691729726
Home and(-)Exile	2263.2037523049667,2345.9095105938113
God's Bits of(-)Wood	2362.8377659385797,2064.4064555217883
A Tree Grows in(-)Brooklyn	1633.3114747402878,2094.161241657337
The Soul and Barbed Wire:(-)An Introduction to Solzhenitsyn	3249.1712022694082,1563.330451320892
Solzhenitsyn: A Soul(-)in Exile	3224.7862998998903,1527.6599249085712
The Gulag Archipelago 1918-1956,(-)Parts I - II	2955.1960654121463,1947.3636257817745
Kolyma Tales(-)	3237.858225695846,1879.5235847309552
The Harvest of Sorrow: Soviet(-)Collectivization and the Terror-Famine	3283.2984381944507,1912.622053711209
Execution by Hunger: The(-)Hidden Holocaust	3276.3169904053952,1859.7575115334714
Potemkin: Catherine the Great's(-)Imperial Partner	3835.555746111832,1720.3005995537815
The Whisperers: Private Life(-)in Stalin's Russia	3818.0281683192948,1751.1334834287093
Stalin and His Hangmen: The Tyrant(-)and Those Who Killed for Him	3805.7969434521206,1708.8376504575904
Sashenka: A(-)Novel	3789.555117816527,1664.965838412374
Khrushchev's Cold War: The Inside Story(-)of an American Adversary	3708.7370853271427,1905.178675764175
American Prometheus: The Triumph and Tragedy(-)of J. Robert Oppenheimer	3662.948612957997,1850.7299754512085
Truman	3726.281696620038,1844.088671645539
One Hell of a Gamble: Khrushchev, Castro, and Kennedy, 1958-1964:(-)The Secret History of the Cuban Missile Crisis	3679.8669151199324,1892.7620012608515
The Fatal(-)Eggs	2868.340672920484,1606.1392387463227
Red Cavalry	2899.3298194925806,1562.8866529115842
A Dead Man's Memoir:(-)A Theatrical Novel	2905.6156073763236,1602.3499507226843
Ilf and Petrov's American Road Trip: The(-)1935 Travelogue of Two Soviet Writers	3172.702903412351,1961.5449992380188
The Life and Extraordinary Adventures of(-)Private Ivan Chonkin	3129.142418335249,1993.730475300771
Twelve Chairs	3085.715391817377,1983.6153683308182
Envy	3024.8538194298358,1948.9958142541318
Within the(-)Whirlwind	3064.0060063976416,1784.815163902148
Survival In(-)Auschwitz	3068.244428159741,1750.960095149567
The Soviet Experiment: Russia, The USSR,(-)and the Successor States	3157.1457258737923,1726.632625837008
Utopia	2907.185583000515,2856.199857573987
The History of the(-)Kings of Britain	2661.904620480951,2422.2655667897006
Ecclesiastical History of the(-)English People	2791.575948146382,2468.8188013579975
Rule of Saint Benedict(-)in English	2865.67624158787,2517.264554922079
The Once and(-)Future King	2564.4064212655658,2388.749331472255
Idylls of the(-)King	2544.737193015471,2459.714456633893
The Virtue of(-)Selfishness	2231.4030821395672,3648.2391248935955
We the(-)Living	2284.9441425584914,3616.896470847384
Anthem	2259.5823742525363,3727.017075841797
Capitalism: The(-)Unknown Ideal	2344.2744098185754,3727.995106941724
The Anti-Federalist Papers and the(-)Constitutional Convention Debates	2678.5180663225583,4129.992506040326
The Obama Nation: Leftist Politics and(-)the Cult of Personality	2214.300327080811,4125.803982880856
Real Change: From the World That(-)Fails to the World That Works	2226.275114194782,4167.235869929894
The Case Against Barack Obama: The Unlikely Rise(-)and Unexamined Agenda of the Media's Favorite Candidate	2192.7559627893756,4165.96846989188
Culture Warrior	2200.6185102846744,3965.252956056569
Basic Economics 3rd Ed: A Common(-)Sense Guide to the Economy	2411.107587583891,4338.566702568916
Climate Confusion: How Global Warming Hysteria Leads to Bad Science,(-)Pandering Politicians and Misguided Policies that Hurt the Poor	2356.0065289939334,4310.336955016066
Ever Wonder Why? And(-)Other Controversial Essays	2407.1374853703305,4311.5431005994715
American Progressivism:(-)A Reader	2459.4934557679867,4185.907026302444
The Psychedelic Experience: A Manual Based on the(-)Tibetan Book of the Dead	1011.9177096208034,2327.6824898080795
DMT: The Spirit Molecule: A Doctor's Revolutionary Research(-)into the Biology of Near-Death and Mystical Experiences	1007.2196181634295,2247.177640970667
Your Brain(-)Is God	998.7500228373887,2282.793711216862
Huxley and(-)God: Essays	1268.109520158201,2069.2820488068446
Moksha: Aldous Huxley's Classic Writings on(-)Psychedelics and the Visionary Experience	1250.8485616031167,2098.0340409597684
The Picture of Dorian(-)Gray - Oscar Wilde	1453.2299711128044,2401.752963243105
The Essential(-)Aeneid	2914.0310545959574,2982.9366104390865
Oresteia	2994.06080585393,2811.687091986829
Ten Plays(-)by Euripides	2931.527079393349,2958.0726509280466
The Dhammapada(-)	2693.047422897211,2462.254608408679
The Koran(-)	2902.0388346816,2464.8830944970705
