The World in Six Songs: How(-)the Musical Brain Created Human Nature	2530.9047266672233,2430.585344715211
Music, The Brain, And Ecstasy: How(-)Music Captures Our Imagination	2378.1344627013245,2563.5726423709707
Music and(-)the Mind	2407.6145484060935,2634.8762254047974
The Singing Neanderthals: The Origins of(-)Music, Language, Mind, and Body	2468.3362046258435,2600.600733547992
The First(-)Man	1051.7830405127834,2052.919331897117
The Fifth(-)Mountain	130.7119812549401,2928.148229727108
The Valkyries	228.58553155875134,2909.8486833069705
Brida: A(-)Novel	176.60911798675764,3038.4714372666663
Eleven Minutes: A(-)Novel	382.96304388215356,2968.3778489496003
The Zahir: A Novel(-)of Obsession	210.5521562112623,3001.9969392289695
The Servant-Leader Within: A(-)Transformative Path	721.311880711697,3017.836248541612
Focus on Leadership: Servant-Leadership(-)for the 21st Century	775.0033970169062,3058.9433242724763
Moral Intelligence: Enhancing Business Performance(-)and Leadership Success	717.1882780208756,3052.6614324460006
The Congruent Life: Following the Inward Path(-)to Fulfilling Work and Inspired Leadership	752.1091410292934,3019.086019554436
Gertrude: A(-)Novel	844.2786291771098,2594.6732309964273
Catharine: and Other(-)Writings	3035.981365987903,1064.5552393034577
To the(-)Lighthouse	2881.1391980748285,1950.1061258358359
A Room of(-)One's Own	3175.694044967184,1814.1409488858403
A Portrait of the Artist as(-)a Young Man	2425.549836142618,1864.5325580696835
Between the(-)Acts	2567.0772695921473,1597.5792769178897
The Years(-)	2530.073180083421,1595.5996528898677
Jacob's Room	2569.1783916510626,1621.1469984029177
The Hours	2515.8395952416013,1627.408805634731
Orlando	2564.14620792495,1587.0641959831773
On Beauty	2256.233727127435,1609.232369825801
The Remains of(-)the Day	1969.4856089344485,1560.3849747801573
David Copperfield(-)	2793.617844920882,1496.180881310947
Bleak House	2917.3204233618567,1774.5889035424311
A Tale of Two(-)Cities: 150th Anniversary	2832.513888447824,1244.70297238919
Twilight: Director's Notebook: The Story of How We Made the(-)Movie Based on the Novel by Stephenie Meyer	3536.9859173251675,453.92612764298605
Twilight: The(-)Score	3627.7477622846372,570.7497056958468
The Twilight(-)Saga Collection	3607.181017363309,544.7159196780835
Chosen	3935.5638019777366,441.3602128460509
Untamed	3913.9322416970413,383.36542030556717
Hunted	3803.322781234661,535.263261941627
Vampire Academy(-)	3954.142952152266,306.23454081727414
The Marx-Engels(-)Reader:	2767.419768370844,2825.8434606041624
No Longer(-)at Ease	1482.26945129679,2225.216872794022
Chinua Achebe's Things Fall_(-)Apart	1739.2476595916378,1909.4246887596605
Understanding Things Fall Apart:(-)Selected Essays and Criticisms	1628.7506095604203,1971.8343317446834
Warning to(-)the West	2267.2914978947388,3117.9339717867365
The Gulag Archipelago 1918-1956 Abridged: An(-)Experiment in Literary Investigation	2219.86805470108,3088.5136237825777
The Gulag Archipelago: 1918-1956, An Experiment(-)in Literary Investigation III - IV	2101.067863869166,2929.645172536305
Gulag: A(-)History	1998.7220015340283,3137.527839757095
In the First Circle:(-)A Novel	2474.245729967933,3111.9489711932197
Heart of(-)a Dog	2360.200829752764,2411.2563423455217
We	2137.409542267982,2041.9786050243847
The Collected Tales of(-)Nikolai Gogol	2629.2511329993868,1495.3636789430798
Sir Gawain and the Green(-)Knight, Pearl, Sir Orfeo	3061.1872582750143,1662.8782555020598
Sir Gawain and the(-)Green Knight	2710.744873112879,1630.5809968415078
The Enchantress of Florence:(-)A Novel	2035.9103482096489,2229.9761959916204
Shalimar the Clown:(-)A Novel	1893.3408880481786,2329.1107854385245
Shame: A(-)Novel	1942.7310690918791,2338.425828476757
Infidel	2257.782799738287,1497.8035565483715
The Ground Beneath Her(-)Feet: A Novel	2004.1801699872922,2441.949304021365
The 5000 Year Leap: A Miracle(-)That Changed the World	2586.502660797483,3734.2707898057593
Atlas Shrugged	2472.1290570237798,2991.652642212701
The Real George(-)Washington	2763.9332112550665,3936.7351341034037
Common Sense, The Rights of Man and Other(-)Essential Writings of Thomas Paine	2753.6899644977884,3935.771581244904
Power to(-)the People	2505.454595521964,3545.979726074022
If Democrats Had Any(-)Brains, They'd Be Republicans	2455.8747953363895,3639.5111064732637
Surrender Is Not an Option: Defending(-)America at the United Nations	2737.5487619454902,3745.869927004058
The Forgotten Man: A New History(-)of the Great Depression	2724.990743856927,3635.424894627329
Guilty: Liberal Victims and(-)Their Assault on America	2571.863977004792,3803.036851679813
Liberal Fascism: The Secret History of the American(-)Left, From Mussolini to the Politics of Meaning	2818.0865888077337,3782.5041569872405
Grace: A(-)Novel	2336.18446342962,2683.9161539746633
Do the Right Thing: Inside the Movement That's(-)Bringing Common Sense Back to America	2426.141636364071,3548.1769668378734
Trading Twelves: The Selected Letters of(-)Ralph Ellison and Albert Murray	785.3964191323369,1254.8331040185462
Living with Music: Ralph(-)Ellison's Jazz Writings	999.2223336165785,1257.7601037229542
Shadow and(-)Act	998.4339863859716,1141.4504619275153
Going to(-)the Territory	980.3840714380225,1185.943849274273
Spark Notes The Adventures(-)of Huckleberry Finn	1437.5786572910367,782.1106120268101
Spark Notes The(-)Scarlet Letter	1443.1612839939687,761.4198869681205
Animal Farm(-)and 1984	2068.3612059489365,2059.394258975567
Island	1873.2599345784508,1529.0369249286
Dr. Jekyll & Mr.(-)Hyde	1940.9075642961668,1461.1327669921802
The Short Stories of F. Scott(-)Fitzgerald: A New Collection	1710.381081856312,684.0286313830824
Islands in the Stream(-): A Novel	1750.2966364772667,590.9730359645497
Medea and Other(-)Plays	2915.8430168698487,1499.1449796392076
Plutarch's Lives Volume(-)1	4054.5028143217023,1431.318778957002
Plutarch's Lives, Volume(-)2	4070.500686977481,1438.308376028108
The Annals: The Reigns of Tiberius,(-)Claudius, and Nero	4047.4434845122087,1569.8716760981729
The Rise of the(-)Roman Empire	4470.386744976257,1640.7956226057663
The Civil(-)War	4021.393069559056,1619.6611970918016
The Twelve(-)Caesars	4127.763521592925,1765.0855527927283
Paradise Lost and Paradise(-)Regained	3091.0438988126557,1998.8320775366938
The Prince	3517.5654595291144,2570.475472825137
The Dore Illustrations for(-)Dante's Divine Comedy	3731.7748792519596,2163.3800628398308
A Modern Reader's Guide to(-)Dante's the Divine Comedy	3663.442098202884,2065.311497132416
Heroes, Gods and Monsters(-)of the Greek Myths	2867.4994208060757,2573.2004913985243
The Dictionary of(-)Classical Mythology	2729.184233688072,2294.0910202510063
The Complete World of(-)Greek Mythology	2997.506621688656,2464.678600869069
D'Aulaires' Book of(-)Greek Myths	2955.4601656638997,2850.351403336078
How to Read Novels Like a Professor: A(-)Jaunty Exploration of the World's Favorite Literary Form	1807.0822818370834,2415.7204133719324
Voice Lessons: Classroom Activities to Teach(-)Diction, Detail, Imagery, Syntax, and Tone	1735.9423200760466,2759.0274619221727
Reading Like a Writer: A Guide for People Who Love(-)Books and for Those Who Want to Write Them	1511.71568543675,2775.2715605462345
Politics	3686.843436398685,2797.869750492983
The Communist(-)Manifesto	3686.5917105841486,2960.9374090453593
Nicomachean Ethics	3831.4693114735746,2617.5699708516386
The Wealth of(-)Nations	3613.0581502174127,3087.735797608222
Leviathan	3758.349955904622,2918.549319257457
The Daodejing(-)of Laozi	3322.3718769602133,1885.3367914258165
Meditations on First Philosophy: In Which the Existence of God and(-)the Distinction of the Soul from the Body Are Demonstrated	4047.044432380094,2583.906087052419
Introductory Lectures(-)on Psychoanalysis	3384.952766089981,2446.956346075058
The Epic of(-)Gilgamesh	3452.119742334409,1912.2214629796867
Paradise_	3729.110448680901,2471.5286603722657
Purgatorio	3595.6577404441646,2254.3732018883866
St. Augustine(-)Confessions	3789.469110202076,2314.9968389334463
Paradiso	3760.051145341331,2300.0473640695463
The War with Hannibal: The History of Rome(-)from Its Foundation, Books XXI-XXX	4579.903892432936,1511.0538162539315
The Fall of the Roman(-)Republic: Six Lives	4523.214672252001,1616.503906287478
Rome and the Mediterranean: Books XXXI-XLV of the(-)History of Rome from its Foundation	4597.201670266897,1599.059608364717
Euripides I: Alcestis, The Medea,(-)The Heracleidae, Hippolytus	4120.119564982223,1313.156211115418
Greek Tragedies,(-)Volume 1	3651.358347049816,1838.6269242062544
Euripides V: Electra, The Phoenician(-)Women, The Bacchae	3961.027832885041,1308.331324368985
Aeschylus II: The Suppliant Maidens and The Persians,(-)Seven against Thebes and Prometheus Bound	3957.72749246979,1224.9514581617182
Sophocles II: Ajax, The Women of(-)Trachis, Electra & Philoctetes	4150.899164182841,1187.987418231452
The Last Days of(-)Socrates	3833.457285837572,1864.6046573651229
All's Well That Ends(-)Well	1897.3063715065816,1777.3787786696698
King Henry IV, Part(-)2	1708.9507761305952,1022.6531415160756
Ulysses	2620.622200485041,2079.6588988915014
The Second(-)Sex	3132.7284377213846,2307.716879474677
The Feminine(-)Mystique	3752.335556659173,1979.3420660381157
Moments of(-)Being	2868.0954749697366,1667.3438339813683
Dubliners	2547.1021171715865,1809.7575222915702
Finnegans Wake(-)	2687.7467198822014,1960.728674657656
Never Let(-)Me Go	2083.318693884709,1675.8045897149937
Howards End(-)	2409.3218509438047,1746.130267580449
The History of Love:(-)A Novel	2373.4571689739755,1249.265369549174
Saturday	1943.0632160693083,1336.285148325067
The English(-)Patient	1866.973094913675,1227.476172401321
Little Dorrit(-)	2804.79461931326,1747.129611111196
Our Mutual(-)Friend	2972.4900118440337,1938.17962027032
Middlemarch	3104.4531903513803,2080.0175649558482
The Pickwick(-)Papers	2946.677000972791,2042.8434060794316
Dombey and(-)Son	2857.464851182619,1954.1458653037926
Frostbite	3903.6507947503223,388.21290238419874
Shadow Kiss(-)	3881.5882776411054,333.7734156880012
Spark Notes Crime(-)and Punishment	2120.929705671606,1025.234235073542
The Division of Labor(-)in Society	2782.6600363961047,2950.668525480523
From Max Weber: Essays(-)in Sociology	2763.97377521522,2931.848304076873
Basic Political(-)Writings	3614.6791979255145,2887.9115188433143
Second Treatise(-)of Government	3546.373444210684,2930.2105746887783
Discipline & Punish: The(-)Birth of the Prison	3022.5509715259795,2617.4512444762963
Arrow of(-)God	1657.9391766803894,2252.4316379210295
A Man of(-)the People	1509.9091766474999,2422.5665527057063
Anthills of(-)the Savannah	1772.6929317051718,2129.4255717006977
Girls at(-)War	1700.7930759266176,2238.357562035327
The Good(-)Earth	1733.7366826565756,1549.6262988661697
The Solzhenitsyn Reader: New(-)and Essential Writings, 1947-2005	2415.352972435795,3004.438912286915
We Never Make Mistakes:(-)Two Short Novels	2335.4905122339733,2965.7633035552453
The Gulag Archipelago, 1918-1956: An Experiment(-)in Literary Investigation, Parts V-VII	2149.748556302397,2821.891357850691
The Gulag Archipelago(-)1918-1956 I-II	2122.158986548089,2661.4857558445588
Man Is Wolf to(-)Man: Surviving the Gulag	2055.621195672632,2940.833332383003
Stalin: The Court of(-)the Red Tsar	1875.5767557022668,3459.2832338144717
Khrushchev: The Man and(-)His Era	1771.618140310605,3291.2863345396104
August 1914	2360.0647582588076,2955.946953598756
White Guard	2366.8642269618995,2316.823165298932
The Twelve(-)Chairs	2588.383246059589,2520.589588558736
Journey into the(-)Whirlwind	2148.830204939719,2712.626290964636
Stories of(-)Anton Chekhov	2634.1402691469148,1116.379225085664
Dead Souls:(-)A Novel	2549.977540921339,1435.335482060233
Paradise Lost(-)	3376.947709446657,2179.7885196366137
Divine Comedy:(-)Inferno	3351.182774032428,1957.7216595633508
Saint George and(-)the Dragon	2927.683519087336,1820.0489554615679
One Thousand and One(-)Arabian Nights	3174.0032502979307,1960.1045013486723
The Adventures of Robin(-)Hood	3098.6853729918025,1797.1113846036187
Shakespeare Stories	3010.9528831070265,1864.32455598771
The Song of(-)Roland	3115.587729651156,1507.323670590738
Beowulf: A(-)New Telling	2936.476996334149,1917.514757056456
Le Morte D'Arthur: The(-)Winchester Manuscript	3024.0479281004486,1544.3667838043157
Haroun and the Sea(-)of Stories	1839.3579732936246,2096.5591253616994
The Caged Virgin: An Emancipation Proclamation(-)for Women and Islam	2450.196696725941,1254.241909961073
While Europe Slept: How Radical Islam(-)is Destroying the West from Within	2523.3057382206475,1330.823669684491
The Fountainhead	2603.274877090303,3382.8082153588352
The Real Benjamin(-)Franklin	2771.371203615315,3812.2167487183806
The Real Thomas(-)Jefferson	2614.3834323184587,3854.0017401713453
The Federalist(-)Papers	2842.840694043411,3885.400716765539
The Constitution of the United States of America, with the Bill of Rights and(-)all of the Amendments; The Declaration of Independence; and the Articles of Confederation	2810.3955774307688,3912.734263489483
Fleeced: How Barack Obama, Media Mockery of Terrorist Threats, Liberals Who Want to Kill Talk Radio, the Do-Nothing Congress, Companies(-)That Help Iran, and Washington Lobbyists for Foreign Governments Are Scamming Us ... and What to Do About It	2471.045520210342,3696.975380226676
Godless: The Church(-)of Liberalism	2614.3020395751632,3792.847547036297
A Slobbering Love Affair:(-)The True	2542.086092696899,3695.2701036302187
A Bold Fresh Piece(-)of Humanity	2411.860275400689,3607.0790453932495
Economic Facts(-)and Fallacies	2935.643520366325,3723.911674115396
Lenin, Stalin, and Hitler: The Age(-)of Social Catastrophe	2585.419519934767,3832.663702763014
The Doors of Perception and(-)Heaven and Hell	1869.3986746981434,1836.3059329222765
The Perennial(-)Philosophy	1909.191739938203,1767.8965889680944
The Essential Homer: Selections from the(-)Iliad and the Odyssey	3690.390052789398,2162.5010138243283
The Aeneid of(-)Virgil	3823.2708623497338,2024.8217789025766
Anthology Of Classical Myth: Primary Sources in Translation : with Additional Translations by Other(-)Scholars and an Appendix on Linear B sources by Thomas G. Palaima	3546.6332136227998,2289.705938387493
Classical Mythology	3542.7126414275303,2132.809820806945
The Bhagavad(-)Gita	3305.779051341826,1650.350362441703
Homeric Hymns(-)	3555.1678280215297,1875.6528176475354
Bacchae and Other Plays: Iphigenia among the Taurians;(-)Bacchae; Iphigenia at Aulis; Rhesus	3484.43984929845,1482.2678103756998
Lysistrata and Other(-)Plays	3644.6059157348473,1605.907855943933
Copenhagen	2856.7306053550783,1987.5616592773786
Narrative of the Life(-)of Frederick Douglass	2081.0584260616934,1053.208070705286
The Landmark Herodotus:(-)The Histories	3582.8351289807556,1340.6259707287704
Gilgamesh: A New Rendering(-)in English Verse	3836.5966262274655,1620.825276318637
Plutarch: Lives of Noble(-)Grecians and Romans	3971.0656845567137,1294.8077497638033
The Conquest of(-)Gaul	4198.064097711557,1622.3087730667958
The Divine Comedy: Inferno;(-)Purgatorio; Paradiso	3310.0279062315167,2176.6822416859964
The Art(-)Of War	3961.1847763740457,2927.258664299909
The Art(-)of War	3832.864717586331,3092.469112781811
The Dore(-)Bible Illustrations	3896.8181138553655,2363.3690047295104
Dante's Divine Comedy: Hell,(-)Purgatory, Paradise	3610.015686918885,2047.5609445946661
The Cambridge Companion to(-)Dante	3783.693432691004,2226.009778930202
Greek Gods and(-)Heroes	2927.837136571679,2662.465119643233
The Last(-)Olympian	2870.6568079386216,2881.8534050470394
The Library of Greek(-)Mythology	3110.1828932759763,2404.3596851245356
Bulfinch's Greek and Roman Mythology: The(-)Age of Fable	2748.5644767174585,2310.387410017559
Iliad and Odyssey(-)boxed set	3173.8808672532164,2100.369114347021
D'Aulaires' Book of(-)Norse Myths	3261.220274786002,3078.8506277311344
Classic Myths to Read Aloud: The Great Stories of Greek and Roman(-)Mythology, Specially Arranged for Children Five and Up by an Educational Expert	3004.8497062337374,3321.228944406821
Black Ships Before Troy: The(-)Story of 'The Iliad'	3192.941173376996,3162.97284178429
The Gods and Goddesses(-)of Olympus	3007.2070895572374,3191.3129941151237
Greek Myths for Young(-)Children	3106.4235043447447,3333.7286724743863
Discovering Voice: Voice Lessons for(-)Middle and High School	1728.1013495228062,2853.736379432248
How Fiction(-)Works	1823.5865783488107,2328.6350405515245
5 Steps to a 5 on the AP:(-)Writing the AP English Essay	1650.6105262750036,2539.6071556435295
Grammar for High School: A(-)Sentence-Composing Approach---A Student Worktext	1715.0427255577777,3035.4294759939667
Sentence Composing for High School: A(-)Worktext on Sentence Variety and Maturity	1838.7499646480303,3043.9979184731606
The Art of Fiction: Notes on(-)Craft for Young Writers	1361.5903127156973,2961.845304417785
Bird by Bird: Some Instructions(-)on Writing and Life	1308.967374532247,3094.644525332597
On Writing	1491.6380174695948,3198.6715205071405
The Republic Of Plato:(-)Second Edition	3704.692019838907,2930.5756149962667
The Social(-)Contract	3756.3803549667678,2878.553427528298
Civilization and(-)Its Discontents	3289.1389900029944,2776.9411996009717
Grounding for the Metaphysics of Morals: With on a(-)Supposed Right to Lie Because of Philanthropic Concerns	3897.9563567728223,2776.928590808267
Kant: Groundwork of the(-)Metaphysics of Morals	3816.279004066955,2718.5563586838225
Five Dialogues	4112.757801304598,2680.512451335035
Capitalism and Freedom: Fortieth(-)Anniversary Edition	3253.0751332235363,3506.490445709298
The General Theory of(-)Employment, Interest and Money	3546.400697085702,3403.870800890522
Free to Choose: A(-)Personal Statement	3185.9268548009422,3545.8081334439007
Theban Plays	3460.721415821208,2312.103907059433
The Bhagavad-Gita : Krishna's Counsel in(-)Time of War	3520.246627021172,1738.063401231027
An Enquiry Concerning(-)Human Understanding	4164.748061738025,2788.751735314024
Dialogues Concerning Natural Religion: The Posthumous Essays of(-)the Immortality of the Soul and of Suicide	4233.817762904846,2689.32043565774
New Introductory Lectures on(-)Psycho-Analysis:	3287.338374201248,2664.315175567981
Myths from Mesopotamia: Creation, the Flood,(-)Gilgamesh, and Others	3313.302457947103,1790.8133845980446
Purgatory	3671.739285995878,2457.612941425935
Inferno	3593.3613957539264,2638.206016702537
The Consolation of Philosophy:(-)Revised Edition	3538.0743987748665,2466.9806826383924
Pseudo Dionysius: The Complete(-)Works	3676.1448507985756,2740.0095437122764
Don Quixote	3349.552203808151,2226.377549646661
The Decameron(-)	3556.799977200302,2239.49744756775
Montaigne: Essays	3486.088194593737,2121.176018490311
City of(-)God	4082.38368653723,2377.0506660826936
Rome and Italy: Books VI-X of the History(-)of Rome from its Foundation	4615.542111474923,1567.3742076775247
Makers of Rome: Nine(-)Lives	4346.772369613711,1606.3746785479175
The Penguin Historical Atlas(-)of Ancient Rome	4150.462438792581,1681.779969709749
The Jugurthine War / The(-)Conspiracy of Catiline	4537.923189677265,1483.6057279339948
The Civil(-)Wars	4531.5898071105385,1430.2234666487261
Euripides III: Hecuba, Andromache, The(-)Trojan Women, Ion	4135.520232392955,1246.8103372711453
Euripides II: The Cyclops and Heracles,(-)Iphigenia in Tauris, Helen	4088.0624641179265,1117.4671840913725
Euripides IV: Rhesus, The Suppliant Women,(-)Orestes, Iphigenia in Aulis	4040.1219208148295,1118.5813927491827
Greek Tragedies, Volume 2(-)The Libation Bearers	3780.1900938946706,1996.3250560106794
As You Like(-)It	1831.2235038335732,1710.2695816079495
Cymbeline	1839.36167558702,1664.2865360789165
The Merry Wives of(-)Windsor	1855.8648108675309,1701.378559548662
The Taming of the(-)Shrew_	1316.9679217620442,1338.1374721117572
King Richard(-)II	1645.155049481289,1023.0364611636713
King Henry(-)V	1669.6610174302589,1045.1849118992272
Henry V	1690.8716685134696,1032.7994652058533
Ulysses Annotated: Notes for James Joyce's(-)Ulysses [Revised and Expanded Edition]	2694.753580989644,2104.5669458624343
The New Bloomsday Book:(-)A Guide Through Ulysses	2710.2035107143656,2099.0184582204265
Gender Trouble: Feminism and the(-)Subversion of Identity	3174.0587802476766,2265.1477390894156
Black Skin,(-)White Masks	3135.929500763105,2319.0320261424304
The History of Sexuality,(-)Vol. 1: An Introduction	3123.1688865159886,2255.131759673361
The Beauty Myth: How Images of(-)Beauty Are Used Against Women	4249.025672034128,2174.8819404950264
Backlash: The Undeclared War(-)Against American Women	3807.8887909666137,2002.5685255486205
Full Frontal Feminism: A Young Woman's(-)Guide to Why Feminism Matters	4065.261375472519,2000.4879571943943
A Reader's Guide to(-)Finnegans Wake	2677.8022245657917,1938.4539154106105
Amsterdam: A(-)Novel	2084.589417806473,1321.4712382386465
Enduring Love:(-)A Novel	2090.747150696531,1236.789537207353
The Innocent:(-)A Novel	2082.553622812645,1248.7497013272996
In the Skin of(-)a Lion	1907.7133101549744,1247.3633631454636
Wuthering Heights__(-)	2855.121892071586,1099.3431540293036
Wuthering Heights_(-)	2840.532598876206,1062.1836479339122
The Old Curiosity(-)Shop	2850.2113729144858,1916.5677914711314
Martin Chuzzlewit(-)	2870.833097401033,2187.6470007757157
Barnaby Rudge(-)	2742.597589991693,2061.7722963544943
The Mill on the(-)Floss	3111.2168018954967,2087.1900591088247
Daniel Deronda(-)	3067.1460325234393,2045.0752077140205
The Woman in(-)White	3033.708079550768,2070.9745132236917
Vanity Fair(-)	3087.6794262049884,2101.707636861666
Eugene Onegin: A Novel(-)in Verse	2452.0141259903576,1488.7099930655654
Oblomov	2464.2078770520147,1442.4818376007956
Writing Fiction: A Guide(-)to Narrative Craft	1409.365653999866,2982.47944856089
On Becoming(-)a Novelist	1353.503426256204,3014.791203502686
Aspects of(-)the Novel	1324.705597608748,2969.291845440927
Writing Down the Bones:(-)Freeing the Writer Within	1341.6395529200595,3176.15563189889
Traveling Mercies: Some Thoughts(-)on Faith	1284.2067891489864,3150.9698930529653
Grace	1330.5837012393342,3136.136906819883
On Writing Well, 30th Anniversary Edition:(-)The Classic Guide to Writing Nonfiction	1306.6698506680325,3296.5394047072264
Half of a(-)Yellow Sun	2144.331214590855,2060.379442231402
Howl and Other(-)Poems	1903.8900201105869,2086.6294801492927
On the(-)Road	1766.055060331335,1640.1961884619168
The Electric Kool-Aid(-)Acid Test	1976.7406817903905,1888.691803726752
Leaves of Grass: The(-)Original 1855 Edition	2044.3966015033286,2402.5244621013167
Junky: The Definitive Text(-)of Junk	1867.4581110071565,1942.4157868191455
Fear and Loathing in Las Vegas: A Savage(-)Journey to the Heart of the American Dream	1680.298366089711,1770.430986516517
Naked Lunch: The(-)Restored Text	1658.9703719938373,1787.343205386465
Hell's Angels: A Strange(-)and Terrible Saga	1929.6493295528421,1838.971728646712
Self-Reliance and Other(-)Essays	2157.8962120623232,2428.0562056750778
Walden; Or, Life in(-)the Woods	2189.7709167588587,2362.3589287654177
Civil Disobedience and Other(-)Essays	2076.1369013238227,2379.3483861481236
101 Great American(-)Poems	2109.076507176728,2336.926761884201
The Essential Writings of(-)Ralph Waldo Emerson	2102.4812209803854,2415.1947741771505
Queer: A(-)Novel	1839.5777056143322,1972.490515474478
Female Chauvinist Pigs: Women and the(-)Rise of Raunch Culture	4230.352706309175,2133.038242272139
Feminism Is for Everybody:(-)Passionate Politics	4233.071820443018,1916.3921763529484
Getting Off: Pornography and(-)the End of Masculinity	4237.713128950273,2081.8989790731544
Pornified: How Pornography Is Damaging Our(-)Lives, Our Relationships, and Our Families	4396.661316155418,2067.961010450416
The Body Project: An Intimate(-)History of American Girls	4325.186520572216,2202.0252252664245
Can't Buy My Love: How Advertising Changes(-)the Way We Think and Feel	4426.901056769931,2176.1288918947475
The End of America: Letter of(-)Warning to a Young Patriot	4210.169539773296,2206.919356904879
Leviathan: With Selected Variants from the(-)Latin Edition of 1668	3516.042552649025,3015.4787478659396
On Liberty	3495.2678789717434,2937.2288470043673
Madness and Civilization: A History of(-)Insanity in the Age of Reason	3055.5230546517546,2634.0668508520407
Power/Knowledge: Selected Interviews and(-)Other Writings, 1972-1977	3098.2540254543605,2546.7771233345034
Imagined Communities: Reflections on the Origin(-)and Spread of Nationalism, New Edition	3085.0767267376555,2645.4815113466375
The Order of Things: An Archaeology(-)of the Human Sciences	3039.7739174928884,2587.28584997411
Orientalism	3043.3942766594705,2632.731761267316
Home and(-)Exile	1502.585845140936,2329.9286489364613
God's Bits of(-)Wood	1519.3308258813242,2379.149170763689
A Tree Grows in(-)Brooklyn	1680.6699167229867,1663.535761214369
The Soul and Barbed Wire:(-)An Introduction to Solzhenitsyn	2465.6635254488688,2919.8308303432664
Solzhenitsyn: A Soul(-)in Exile	2440.770239573174,2915.827833377698
The Gulag Archipelago 1918-1956,(-)Parts I - II	2236.6262388797613,2863.1746369419834
Kolyma Tales(-)	2082.8765574749177,2958.9110643470794
The Harvest of Sorrow: Soviet(-)Collectivization and the Terror-Famine	2049.5291367118566,2979.2558422498873
Execution by Hunger: The(-)Hidden Holocaust	2036.3536863662812,2949.8792343614123
Potemkin: Catherine the Great's(-)Imperial Partner	1889.109831044122,3465.4792837617547
The Whisperers: Private Life(-)in Stalin's Russia	1861.7134060738485,3499.8997220906895
Stalin and His Hangmen: The Tyrant(-)and Those Who Killed for Him	1827.8416586529925,3442.8513279007675
Sashenka: A(-)Novel	1853.8593149447904,3426.585997288038
Khrushchev's Cold War: The Inside Story(-)of an American Adversary	1774.9292321079913,3289.9587377453054
American Prometheus: The Triumph and Tragedy(-)of J. Robert Oppenheimer	1738.0228901482064,3305.8534795931005
Truman	1814.2862740722703,3309.4461316739835
One Hell of a Gamble: Khrushchev, Castro, and Kennedy, 1958-1964:(-)The Secret History of the Cuban Missile Crisis	1758.5107959885192,3333.5560495243867
The Fatal(-)Eggs	2430.806496164496,2400.443916272914
Red Cavalry	2365.598976397829,2386.2028563382687
A Dead Man's Memoir:(-)A Theatrical Novel	2429.560548620233,2320.4684477006294
Ilf and Petrov's American Road Trip: The(-)1935 Travelogue of Two Soviet Writers	2607.7860830277273,2562.813341376972
The Life and Extraordinary Adventures of(-)Private Ivan Chonkin	2549.485062811339,2567.9598257016596
Twelve Chairs	2536.657361977263,2710.011549821048
Envy	2602.1369090630583,2615.309389043963
Within the(-)Whirlwind	2155.4067338500367,2767.2552582708304
Survival In(-)Auschwitz	2198.4058122146917,2760.0583927882017
The Soviet Experiment: Russia, The USSR,(-)and the Successor States	2124.7839105324,2736.682861484874
Utopia	3286.8047396464985,2144.239151589126
The History of the(-)Kings of Britain	3095.012213556776,1466.0938176896866
Ecclesiastical History of the(-)English People	3152.051893657443,1540.2221297559176
Rule of Saint Benedict(-)in English	3127.4501360574845,1577.5297338205874
The Once and(-)Future King	2962.1621858392427,1558.4791436278442
Idylls of the(-)King	2990.8913915432545,1567.4342321743547
The Virtue of(-)Selfishness	2595.7024745575286,3410.405296716624
We the(-)Living	2611.639375301088,3384.976785941127
Anthem	2623.7831033834077,3332.324698600067
Capitalism: The(-)Unknown Ideal	2666.724627403027,3340.5040880199876
The Anti-Federalist Papers and the(-)Constitutional Convention Debates	2902.7686723033776,3903.6370465761056
The Obama Nation: Leftist Politics and(-)the Cult of Personality	2370.4747258804755,3806.10771287098
Real Change: From the World That(-)Fails to the World That Works	2416.7252045684877,3814.1630301354344
The Case Against Barack Obama: The Unlikely Rise(-)and Unexamined Agenda of the Media's Favorite Candidate	2396.7718731178934,3847.226950527652
Culture Warrior	2386.3455499523266,3678.4425486033574
Basic Economics 3rd Ed: A Common(-)Sense Guide to the Economy	2930.960190011215,3694.4356395031036
Climate Confusion: How Global Warming Hysteria Leads to Bad Science,(-)Pandering Politicians and Misguided Policies that Hurt the Poor	2886.396447034977,3691.1658908015215
Ever Wonder Why? And(-)Other Controversial Essays	2961.357458195655,3699.5551225282975
American Progressivism:(-)A Reader	2647.17569029681,3890.9639645425514
The Psychedelic Experience: A Manual Based on the(-)Tibetan Book of the Dead	1726.1663981586896,1774.3821488912636
DMT: The Spirit Molecule: A Doctor's Revolutionary Research(-)into the Biology of Near-Death and Mystical Experiences	1793.2681100578754,1762.4932613019269
Your Brain(-)Is God	1820.456190401352,1802.57430068637
Huxley and(-)God: Essays	1887.772049276206,1633.3668811553712
Moksha: Aldous Huxley's Classic Writings on(-)Psychedelics and the Visionary Experience	1845.9533291920038,1644.559695971012
The Picture of Dorian(-)Gray - Oscar Wilde	1957.1648681284046,1386.704637695323
The Essential(-)Aeneid	3737.083498304678,2160.883806929782
Oresteia	3619.0693430142064,2221.584134411901
Ten Plays(-)by Euripides	3709.830992067318,2153.7021681205842
The Dhammapada(-)	3282.285340453945,1621.4757626372962
The Koran(-)	3447.5619147721186,1603.1414076590058
